bus_id,route,bus_type,depot,date,capacity,passengers,occupancy_rate,distance_km,fare_per_passenger,revenue,fuel_consumed_liters,month,day_of_week,trip_time,hour,peak_hour,weekend,holiday,event_flag,weather_condition,bus_stop,next_bus_arrival_min,bus_frequency_min,current_onboard,waiting_crowd,boarding_count,alighting_count,vision_waiting_count,vision_boarding_count,passengers_after_stop,occupancy_after_stop,future_passengers,future_occupancy_rate,crowd_level,future_crowd_level,waiting_pressure_pct,available_seats_before_boarding
AP0854,Guntur-Hyderabad,Volvo AC,Visakhapatnam,2024-05-29,53,30,58.42,388.76,719.58,21587.46,101.28,May,Wednesday,21:05,21,0,0,0,0,Clear,Main Road Stop,29,30,30,19,3,2,19,3,31,58.49,38,71.7,LOW,MODERATE,35.85,23
AP0855,Vijayawada-Visakhapatnam,Ordinary,Hyderabad,2024-04-25,63,41,65.78,299.43,273.64,11219.44,55.03,April,Thursday,11:40,11,0,0,0,0,Rainy,Railway Station Stop,11,20,41,20,13,4,20,13,50,79.37,55,87.3,MODERATE,HIGH,31.75,22
AP0856,Kadapa-Hyderabad,Ordinary,Kurnool,2024-01-10,59,48,82.34,244.82,181.31,8703.06,91.05,January,Wednesday,14:00,14,0,0,0,0,Cloudy,Market Stop,25,30,48,6,6,1,6,6,53,89.83,54,91.53,HIGH,HIGH,10.17,11
AP0857,Hyderabad-Vijayawada,Ordinary,Visakhapatnam,2024-12-14,55,54,99.25,264.72,163.44,8825.74,48.31,December,Saturday,18:30,18,1,1,0,0,Hot,Main Road Stop,21,20,54,18,9,8,18,9,55,100.0,48,87.27,HIGH,HIGH,32.73,1
AP0858,Eluru-Hyderabad,Super Luxury,Nellore,2024-01-23,49,31,63.28,386.43,499.78,15493.17,107.65,January,Tuesday,20:45,20,0,0,0,0,Clear,College Road Stop,28,30,31,11,11,5,11,11,37,75.51,43,87.76,MODERATE,HIGH,22.45,18
AP0859,Kurnool-Hyderabad,Super Luxury,Guntur,2024-10-26,49,30,62.25,333.96,712.54,21376.13,51.37,October,Saturday,13:40,13,0,1,0,0,Clear,Market Stop,7,10,30,5,5,3,5,5,32,65.31,34,69.39,MODERATE,MODERATE,10.2,19
AP0860,Ongole-Hyderabad,Volvo AC,Hyderabad,2024-05-19,53,45,86.71,216.42,678.38,30527.1,34.86,May,Sunday,14:25,14,0,1,0,0,Cloudy,Main Road Stop,19,5,45,1,1,6,1,1,40,75.47,44,83.02,MODERATE,HIGH,1.89,8
AP0861,Ongole-Hyderabad,Express,Kurnool,2024-11-15,55,22,40.28,300.8,569.83,12536.24,54.08,November,Friday,18:10,18,1,0,0,0,Clear,Railway Station Stop,3,5,22,16,10,3,16,10,29,52.73,32,58.18,LOW,LOW,29.09,33
AP0862,Rajahmundry-Hyderabad,Semi-Sleeper,Vijayawada,2024-11-23,55,46,84.58,310.75,236.19,10864.72,65.36,November,Saturday,18:55,18,1,1,1,0,Clear,College Road Stop,13,30,46,22,14,6,22,14,54,98.18,55,100.0,HIGH,HIGH,40.0,9
AP0863,Vijayawada-Tirupati,Sleeper,Hyderabad,2024-01-14,40,30,75.5,449.49,694.74,20842.23,101.57,January,Sunday,19:50,19,1,1,0,0,Cloudy,City Center Stop,3,20,30,11,5,4,11,5,31,77.5,33,82.5,MODERATE,HIGH,27.5,10
AP0864,Ongole-Hyderabad,Ordinary,Vijayawada,2024-12-04,59,46,78.46,271.7,411.45,18926.52,43.98,December,Wednesday,15:35,15,0,0,0,0,Hot,Railway Station Stop,15,10,46,13,13,3,13,13,56,94.92,51,86.44,HIGH,HIGH,22.03,13
AP0865,Nellore-Chennai,Express,Vijayawada,2024-07-10,55,28,52.51,332.53,365.59,10236.62,73.57,July,Wednesday,09:05,9,1,0,0,0,Cloudy,Railway Station Stop,25,30,28,27,9,6,27,9,31,56.36,36,65.45,LOW,MODERATE,49.09,27
AP0866,Vijayawada-Visakhapatnam,Sleeper,Tirupati,2024-03-13,40,40,100.0,294.68,820.75,32829.82,68.58,March,Wednesday,21:00,21,0,0,0,0,Clear,College Road Stop,21,10,40,17,5,5,17,5,40,100.0,40,100.0,HIGH,HIGH,42.5,0
AP0867,Vijayawada-Visakhapatnam,Volvo AC,Hyderabad,2024-10-20,57,24,42.31,441.09,732.03,17568.74,107.25,October,Sunday,20:15,20,0,1,0,0,Clear,Main Road Stop,11,15,24,11,5,2,11,5,27,47.37,28,49.12,LOW,LOW,19.3,33
AP0868,Kurnool-Hyderabad,Ordinary,Kurnool,2024-10-21,63,51,81.88,398.62,259.07,13212.65,94.02,October,Monday,19:05,19,1,0,0,0,Cloudy,Main Road Stop,14,10,51,9,7,8,9,7,50,79.37,54,85.71,MODERATE,HIGH,14.29,12
AP0869,Chittoor-Bangalore,Semi-Sleeper,Guntur,2024-11-27,63,47,75.37,393.32,236.48,11114.61,96.2,November,Wednesday,09:50,9,1,0,0,0,Clear,Market Stop,13,5,47,24,2,4,24,2,45,71.43,38,60.32,MODERATE,MODERATE,38.1,16
AP0870,Vijayawada-Visakhapatnam,Ordinary,Nellore,2024-08-05,63,60,95.33,345.37,302.76,18165.75,60.13,August,Monday,11:10,11,0,0,0,0,Clear,Railway Station Stop,23,10,60,13,3,0,13,3,63,100.0,59,93.65,HIGH,HIGH,20.63,3
AP0871,Ongole-Hyderabad,Ordinary,Kurnool,2024-03-12,63,36,57.24,381.92,175.08,6303.04,82.02,March,Tuesday,18:15,18,1,0,0,0,Clear,Railway Station Stop,10,10,36,23,7,2,23,7,41,65.08,43,68.25,MODERATE,MODERATE,36.51,27
AP0872,Guntur-Hyderabad,Semi-Sleeper,Nellore,2024-06-11,55,50,92.68,275.95,303.71,15185.59,53.15,June,Tuesday,06:55,6,0,0,0,1,Clear,Central Bus Station,5,15,50,29,5,4,29,5,51,92.73,53,96.36,HIGH,HIGH,52.73,5
AP0873,Eluru-Hyderabad,Semi-Sleeper,Kurnool,2024-03-18,63,37,59.88,318.05,416.78,15420.75,64.46,March,Monday,22:45,22,0,0,0,0,Clear,College Road Stop,17,5,37,7,7,6,7,7,38,60.32,39,61.9,MODERATE,MODERATE,11.11,26
AP0874,Hyderabad-Tirupati,Super Luxury,Kurnool,2024-07-28,45,31,69.04,544.08,310.53,9626.52,118.16,July,Sunday,13:10,13,0,1,0,0,Clear,Market Stop,26,10,31,0,0,1,0,0,30,66.67,29,64.44,MODERATE,MODERATE,0.0,14
AP0875,Chittoor-Bangalore,Sleeper,Nellore,2024-12-13,36,13,37.31,336.91,1068.75,13893.8,62.36,December,Friday,18:20,18,1,0,0,0,Cloudy,City Center Stop,16,15,13,14,6,7,14,6,12,33.33,20,55.56,LOW,LOW,38.89,23
AP0876,Kakinada-Vijayawada,Sleeper,Guntur,2024-01-26,36,29,81.24,310.91,607.54,17618.72,66.24,January,Friday,21:30,21,0,0,0,0,Clear,College Road Stop,8,10,29,15,7,7,15,7,29,80.56,34,94.44,HIGH,HIGH,41.67,7
AP0877,Kadapa-Hyderabad,Volvo AC,Kurnool,2024-07-14,53,44,84.88,309.59,658.96,28994.4,80.15,July,Sunday,13:35,13,0,1,0,1,Cloudy,City Center Stop,4,20,44,17,9,5,17,9,48,90.57,49,92.45,HIGH,HIGH,32.08,9
AP0878,Kakinada-Vijayawada,Ordinary,Nellore,2024-04-08,55,31,57.69,599.74,145.57,4512.71,132.19,April,Monday,12:55,12,0,0,0,0,Clear,Railway Station Stop,29,20,31,5,5,5,5,5,31,56.36,43,78.18,LOW,MODERATE,9.09,24
AP0879,Anantapur-Bangalore,Ordinary,Vijayawada,2024-06-13,63,38,60.4,317.33,144.48,5490.34,64.41,June,Thursday,16:50,16,0,0,0,0,Rainy,Railway Station Stop,24,30,38,5,5,1,5,5,42,66.67,35,55.56,MODERATE,LOW,7.94,25
AP0880,Hyderabad-Tirupati,Semi-Sleeper,Vijayawada,2024-06-17,63,60,95.31,524.83,312.86,18771.56,115.64,June,Monday,15:55,15,0,0,0,0,Clear,Main Road Stop,7,30,60,10,8,5,10,8,63,100.0,54,85.71,HIGH,HIGH,15.87,3
AP0881,Hyderabad-Tirupati,Semi-Sleeper,Guntur,2024-01-23,63,33,52.59,565.86,204.86,6760.52,128.35,January,Tuesday,13:00,13,0,0,0,0,Clear,Market Stop,5,10,33,5,5,0,5,5,38,60.32,44,69.84,MODERATE,MODERATE,7.94,30
AP0882,Kadapa-Hyderabad,Semi-Sleeper,Kurnool,2024-02-16,55,42,77.89,378.54,228.29,9587.98,82.08,February,Friday,15:10,15,0,0,0,0,Clear,City Center Stop,6,20,42,15,5,2,15,5,45,81.82,43,78.18,HIGH,MODERATE,27.27,13
AP0883,Rajahmundry-Hyderabad,Semi-Sleeper,Guntur,2024-08-21,59,37,63.82,412.09,218.01,8066.3,99.04,August,Wednesday,21:30,21,0,0,0,0,Clear,Market Stop,13,20,37,10,7,5,10,7,39,66.1,41,69.49,MODERATE,MODERATE,16.95,22
AP0884,Vijayawada-Visakhapatnam,Ordinary,Kurnool,2024-11-24,55,11,21.17,290.92,311.0,3420.95,65.52,November,Sunday,14:00,14,0,1,1,0,Clear,Central Bus Station,25,15,11,12,10,6,12,10,15,27.27,20,36.36,LOW,LOW,21.82,44
AP0885,Anantapur-Bangalore,Volvo AC,Tirupati,2024-01-24,53,23,44.12,272.65,887.07,20402.52,45.3,January,Wednesday,11:20,11,0,0,1,0,Rainy,Main Road Stop,7,20,23,13,10,3,13,10,30,56.6,29,54.72,LOW,LOW,24.53,30
AP0886,Ongole-Hyderabad,Volvo AC,Vijayawada,2024-10-08,53,44,83.1,435.67,979.98,43119.22,90.42,October,Tuesday,13:05,13,0,0,0,0,Hot,Railway Station Stop,25,5,44,14,7,4,14,7,47,88.68,49,92.45,HIGH,HIGH,26.42,9
AP0887,Hyderabad-Vijayawada,Volvo AC,Guntur,2024-03-02,53,37,71.69,270.72,1045.87,38697.33,54.0,March,Saturday,13:55,13,0,1,0,0,Clear,Railway Station Stop,3,10,37,12,10,4,12,10,43,81.13,44,83.02,HIGH,HIGH,22.64,16
AP0888,Hyderabad-Vijayawada,Volvo AC,Nellore,2024-05-07,49,44,91.23,268.28,668.0,29392.21,76.04,May,Tuesday,10:00,10,0,0,1,0,Clear,City Center Stop,23,30,44,17,5,1,17,5,48,97.96,42,85.71,HIGH,HIGH,34.69,5
AP0889,Eluru-Hyderabad,Express,Guntur,2024-08-26,55,36,66.59,371.28,420.94,15153.84,87.71,August,Monday,10:05,10,0,0,0,0,Cloudy,City Center Stop,10,30,36,13,5,4,13,5,37,67.27,40,72.73,MODERATE,MODERATE,23.64,19
AP0890,Hyderabad-Vijayawada,Semi-Sleeper,Hyderabad,2024-09-24,59,48,82.84,276.14,150.34,7216.35,55.25,September,Tuesday,17:10,17,1,0,0,0,Cloudy,Railway Station Stop,29,5,48,20,7,1,20,7,54,91.53,53,89.83,HIGH,HIGH,33.9,11
AP0891,Vijayawada-Tirupati,Semi-Sleeper,Hyderabad,2024-01-02,59,28,48.82,123.05,264.66,7410.4,28.4,January,Tuesday,12:05,12,0,0,0,0,Clear,Railway Station Stop,16,15,28,6,6,3,6,6,31,52.54,35,59.32,LOW,LOW,10.17,31
AP0892,Rajahmundry-Hyderabad,Ordinary,Tirupati,2024-06-26,55,29,53.23,298.13,179.09,5193.64,57.53,June,Wednesday,22:30,22,0,0,0,0,Rainy,College Road Stop,10,10,29,10,8,3,10,8,34,61.82,41,74.55,MODERATE,MODERATE,18.18,26
AP0893,Vijayawada-Tirupati,Semi-Sleeper,Vijayawada,2024-08-13,63,41,65.15,357.81,100.0,4100.0,74.91,August,Tuesday,11:20,11,0,0,0,0,Clear,Central Bus Station,9,5,41,10,7,3,10,7,45,71.43,59,93.65,MODERATE,HIGH,15.87,22
AP0894,Hyderabad-Vijayawada,Ordinary,Kurnool,2024-08-01,55,29,54.35,283.62,294.35,8536.13,69.66,August,Thursday,09:50,9,1,0,1,1,Cloudy,Railway Station Stop,26,5,29,41,13,5,41,13,37,67.27,42,76.36,MODERATE,MODERATE,74.55,26
AP0895,Kakinada-Vijayawada,Sleeper,Vijayawada,2024-08-24,44,24,55.67,395.21,640.54,15372.94,93.76,August,Saturday,18:15,18,1,1,0,0,Clear,Market Stop,14,15,24,12,7,7,12,7,24,54.55,22,50.0,LOW,LOW,27.27,20
AP0896,Hyderabad-Tirupati,Sleeper,Guntur,2024-04-28,44,28,64.73,582.24,478.14,13388.0,128.57,April,Sunday,20:30,20,0,1,0,0,Clear,College Road Stop,12,20,28,9,9,2,9,9,35,79.55,41,93.18,MODERATE,HIGH,20.45,16
AP0897,Eluru-Hyderabad,Ordinary,Guntur,2024-02-04,63,57,90.63,550.95,372.36,21224.48,107.5,February,Sunday,12:35,12,0,1,0,1,Clear,College Road Stop,23,15,57,18,6,1,18,6,62,98.41,62,98.41,HIGH,HIGH,28.57,6
AP0898,Vijayawada-Visakhapatnam,Sleeper,Vijayawada,2024-12-21,36,17,49.38,387.88,740.31,12585.19,76.71,December,Saturday,11:35,11,0,1,0,0,Rainy,Railway Station Stop,18,10,17,12,5,6,12,5,16,44.44,17,47.22,LOW,LOW,33.33,19
AP0899,Anantapur-Bangalore,Sleeper,Vijayawada,2024-01-02,36,19,52.78,354.8,285.24,5419.6,65.32,January,Tuesday,11:45,11,0,0,0,0,Clear,Railway Station Stop,21,20,19,18,8,5,18,8,22,61.11,31,86.11,MODERATE,HIGH,50.0,17
AP0900,Kakinada-Vijayawada,Volvo AC,Visakhapatnam,2024-05-20,49,22,46.86,355.32,457.93,10074.56,92.45,May,Monday,14:10,14,0,0,0,0,Rainy,College Road Stop,15,20,22,12,7,4,12,7,25,51.02,21,42.86,LOW,LOW,24.49,27
AP0901,Hyderabad-Tirupati,Ordinary,Visakhapatnam,2024-08-29,59,41,71.02,556.78,150.01,6150.59,102.57,August,Thursday,14:30,14,0,0,0,1,Rainy,Railway Station Stop,4,30,41,18,6,3,18,6,44,74.58,53,89.83,MODERATE,HIGH,30.51,18
AP0902,Anantapur-Bangalore,Ordinary,Kurnool,2024-07-24,55,22,41.07,385.07,398.9,8775.81,109.89,July,Wednesday,12:45,12,0,0,0,0,Cloudy,Main Road Stop,3,10,22,17,16,3,17,16,35,63.64,41,74.55,MODERATE,MODERATE,30.91,33
AP0903,Chittoor-Bangalore,Sleeper,Visakhapatnam,2024-02-19,40,25,64.42,239.68,652.7,16317.48,46.48,February,Monday,07:50,7,1,0,0,0,Clear,Main Road Stop,4,10,25,31,9,5,31,9,29,72.5,30,75.0,MODERATE,MODERATE,77.5,15
AP0904,Hyderabad-Vijayawada,Volvo AC,Nellore,2024-11-09,57,14,25.56,284.93,894.22,12519.07,78.81,November,Saturday,14:35,14,0,1,0,0,Clear,College Road Stop,19,15,14,20,9,4,20,9,19,33.33,20,35.09,LOW,LOW,35.09,43
AP0905,Nellore-Chennai,Ordinary,Hyderabad,2024-01-21,55,23,43.04,422.1,239.06,5498.29,103.87,January,Sunday,22:35,22,0,1,0,0,Clear,Railway Station Stop,17,15,23,11,7,3,11,7,27,49.09,36,65.45,LOW,MODERATE,20.0,32
AP0906,Vijayawada-Visakhapatnam,Express,Visakhapatnam,2024-03-08,59,28,48.69,248.79,307.85,8619.94,40.28,March,Friday,16:50,16,0,0,0,0,Cloudy,Main Road Stop,23,15,28,12,6,8,12,6,26,44.07,31,52.54,LOW,LOW,20.34,31
AP0907,Kakinada-Vijayawada,Volvo AC,Guntur,2024-06-23,57,21,36.93,319.9,835.64,17548.37,80.08,June,Sunday,14:35,14,0,1,0,0,Hot,City Center Stop,28,30,21,12,11,2,12,11,30,52.63,25,43.86,LOW,LOW,21.05,36
AP0908,Kakinada-Vijayawada,Express,Hyderabad,2024-03-07,63,35,56.42,388.1,262.48,9186.71,81.15,March,Thursday,09:55,9,1,0,0,0,Clear,City Center Stop,7,5,35,21,3,4,21,3,34,53.97,36,57.14,LOW,LOW,33.33,28
AP0909,Vijayawada-Tirupati,Super Luxury,Guntur,2024-06-24,45,28,63.2,386.04,616.06,17249.65,102.36,June,Monday,12:05,12,0,0,0,0,Rainy,Railway Station Stop,29,15,28,9,5,0,9,5,33,73.33,39,86.67,MODERATE,HIGH,20.0,17
AP0910,Hyderabad-Tirupati,Sleeper,Hyderabad,2024-05-01,44,24,55.98,553.02,841.11,20186.74,124.97,May,Wednesday,12:20,12,0,0,0,0,Clear,Main Road Stop,29,15,24,18,7,6,18,7,25,56.82,29,65.91,LOW,MODERATE,40.91,20
AP0911,Hyderabad-Tirupati,Semi-Sleeper,Visakhapatnam,2024-05-21,55,55,100.0,558.65,131.7,7243.38,104.18,May,Tuesday,19:05,19,1,0,0,0,Clear,City Center Stop,20,10,55,21,5,5,21,5,55,100.0,52,94.55,HIGH,HIGH,38.18,0
AP0912,Chittoor-Bangalore,Ordinary,Guntur,2024-10-11,63,39,62.05,192.88,257.44,10040.18,35.95,October,Friday,20:05,20,0,0,0,0,Clear,Main Road Stop,17,20,39,12,7,1,12,7,45,71.43,50,79.37,MODERATE,MODERATE,19.05,24
AP0913,Vijayawada-Tirupati,Semi-Sleeper,Nellore,2024-03-14,59,48,81.84,429.62,253.0,12144.16,88.44,March,Thursday,21:25,21,0,0,0,0,Cloudy,Market Stop,7,30,48,4,4,5,4,4,47,79.66,51,86.44,MODERATE,HIGH,6.78,11
AP0914,Rajahmundry-Hyderabad,Sleeper,Visakhapatnam,2024-09-04,36,28,78.17,517.13,629.34,17621.49,136.85,September,Wednesday,22:10,22,0,0,0,1,Clear,City Center Stop,7,15,28,17,8,2,17,8,34,94.44,32,88.89,HIGH,HIGH,47.22,8
AP0915,Vijayawada-Tirupati,Super Luxury,Guntur,2024-04-05,49,30,61.87,260.61,582.14,17464.11,52.97,April,Friday,22:20,22,0,0,0,0,Clear,Railway Station Stop,3,5,30,1,1,5,1,1,26,53.06,29,59.18,LOW,LOW,2.04,19
AP0916,Nellore-Chennai,Sleeper,Nellore,2024-04-30,36,21,60.22,400.59,900.1,18902.09,65.75,April,Tuesday,22:25,22,0,0,0,0,Rainy,Main Road Stop,21,5,21,11,3,5,11,3,19,52.78,21,58.33,LOW,LOW,30.56,15
AP0917,Vijayawada-Tirupati,Semi-Sleeper,Vijayawada,2024-10-15,63,24,38.43,449.57,306.99,7367.72,140.14,October,Tuesday,08:35,8,1,0,0,0,Clear,Central Bus Station,15,15,24,17,10,6,17,10,28,44.44,29,46.03,LOW,LOW,26.98,39
AP0918,Nellore-Chennai,Volvo AC,Guntur,2024-02-11,53,31,59.85,468.1,913.0,28302.91,97.06,February,Sunday,10:55,10,0,1,0,0,Clear,Market Stop,8,20,31,14,7,4,14,7,34,64.15,45,84.91,MODERATE,HIGH,26.42,22
AP0919,Chittoor-Bangalore,Ordinary,Vijayawada,2024-08-29,59,48,81.64,639.17,196.54,9433.72,135.34,August,Thursday,12:50,12,0,0,0,1,Clear,College Road Stop,6,10,48,28,11,3,28,11,56,94.92,58,98.31,HIGH,HIGH,47.46,11
AP0920,Ongole-Hyderabad,Sleeper,Visakhapatnam,2024-05-06,36,32,89.2,217.91,527.63,16884.04,42.58,May,Monday,15:20,15,0,0,0,0,Clear,College Road Stop,4,10,32,15,6,5,15,6,33,91.67,32,88.89,HIGH,HIGH,41.67,4
AP0921,Vijayawada-Tirupati,Super Luxury,Hyderabad,2024-10-24,45,13,29.11,289.89,600.17,7802.16,53.36,October,Thursday,09:15,9,1,0,0,0,Clear,Main Road Stop,20,30,13,29,8,6,29,8,15,33.33,18,40.0,LOW,LOW,64.44,32
AP0922,Vijayawada-Tirupati,Ordinary,Hyderabad,2024-03-29,59,35,60.51,345.1,260.93,9132.47,69.84,March,Friday,20:45,20,0,0,0,0,Clear,Central Bus Station,22,5,35,16,8,5,16,8,38,64.41,42,71.19,MODERATE,MODERATE,27.12,24
AP0923,Guntur-Hyderabad,Volvo AC,Kurnool,2024-09-20,53,41,78.44,523.44,625.7,25653.64,140.72,September,Friday,16:05,16,0,0,0,0,Cloudy,College Road Stop,20,5,41,19,5,6,19,5,40,75.47,34,64.15,MODERATE,MODERATE,35.85,12
AP0924,Hyderabad-Vijayawada,Sleeper,Guntur,2024-04-19,40,40,100.0,293.86,785.55,31421.99,62.12,April,Friday,14:30,14,0,0,0,0,Clear,Central Bus Station,6,5,40,23,3,3,23,3,40,100.0,35,87.5,HIGH,HIGH,57.5,0
AP0925,Hyderabad-Tirupati,Sleeper,Nellore,2024-09-26,44,44,100.0,567.15,700.45,30819.82,204.23,September,Thursday,10:25,10,0,0,0,0,Cloudy,Central Bus Station,4,30,44,8,5,5,8,5,44,100.0,41,93.18,HIGH,HIGH,18.18,0
AP0926,Hyderabad-Vijayawada,Express,Kurnool,2024-09-21,55,39,71.85,260.02,630.52,24590.14,44.84,September,Saturday,12:10,12,0,1,0,0,Clear,Market Stop,5,15,39,7,7,4,7,7,42,76.36,33,60.0,MODERATE,MODERATE,12.73,16
AP0927,Rajahmundry-Hyderabad,Ordinary,Visakhapatnam,2024-07-22,59,47,80.89,388.99,409.31,19237.55,71.58,July,Monday,10:35,10,0,0,0,0,Clear,Railway Station Stop,24,5,47,16,6,4,16,6,49,83.05,49,83.05,HIGH,HIGH,27.12,12
AP0928,Guntur-Hyderabad,Ordinary,Nellore,2024-04-04,59,54,92.6,250.17,211.99,11447.36,50.9,April,Thursday,20:15,20,0,0,0,0,Clear,Main Road Stop,23,10,54,12,7,6,12,7,55,93.22,58,98.31,HIGH,HIGH,20.34,5
AP0929,Hyderabad-Vijayawada,Express,Guntur,2024-08-22,63,52,83.39,258.29,297.47,15468.26,64.65,August,Thursday,15:10,15,0,0,0,0,Clear,Main Road Stop,11,30,52,13,2,6,13,2,48,76.19,53,84.13,MODERATE,HIGH,20.63,11
AP0930,Vijayawada-Tirupati,Ordinary,Kurnool,2024-03-04,55,32,59.34,464.01,204.92,6557.49,121.14,March,Monday,18:35,18,1,0,0,0,Clear,Main Road Stop,4,20,32,19,7,6,19,7,33,60.0,35,63.64,MODERATE,MODERATE,34.55,23
AP0931,Anantapur-Bangalore,Ordinary,Guntur,2024-08-01,55,45,81.88,264.51,265.97,11968.6,47.85,August,Thursday,12:10,12,0,0,0,0,Clear,Market Stop,11,10,45,8,8,5,8,8,48,87.27,47,85.45,HIGH,HIGH,14.55,10
AP0932,Hyderabad-Visakhapatnam,Volvo AC,Hyderabad,2024-02-25,57,41,72.98,599.44,981.01,40221.55,131.15,February,Sunday,13:40,13,0,1,0,0,Hot,Central Bus Station,25,10,41,22,10,5,22,10,46,80.7,45,78.95,HIGH,MODERATE,38.6,16
AP0933,Hyderabad-Visakhapatnam,Semi-Sleeper,Visakhapatnam,2024-04-07,59,34,59.14,570.69,262.99,8941.6,141.6,April,Sunday,13:05,13,0,1,0,0,Rainy,Central Bus Station,7,5,34,7,7,8,7,7,33,55.93,40,67.8,LOW,MODERATE,11.86,25
AP0934,Kurnool-Hyderabad,Sleeper,Guntur,2024-09-14,40,37,94.31,288.4,826.89,30594.95,78.35,September,Saturday,19:25,19,1,1,0,0,Clear,Market Stop,25,20,37,24,7,4,24,7,40,100.0,36,90.0,HIGH,HIGH,60.0,3
AP0935,Nellore-Chennai,Express,Guntur,2024-04-04,63,49,78.96,297.94,416.82,20424.22,60.64,April,Thursday,19:45,19,1,0,0,1,Cloudy,Central Bus Station,15,5,49,28,6,5,28,6,50,79.37,49,77.78,MODERATE,MODERATE,44.44,14
AP0936,Kadapa-Hyderabad,Ordinary,Visakhapatnam,2024-03-13,63,54,85.76,350.2,287.08,15502.56,61.16,March,Wednesday,11:10,11,0,0,0,0,Cloudy,Main Road Stop,6,10,54,3,3,4,3,3,53,84.13,60,95.24,HIGH,HIGH,4.76,9
AP0937,Guntur-Hyderabad,Ordinary,Visakhapatnam,2024-02-16,55,49,90.3,468.39,360.17,17648.55,118.69,February,Friday,21:45,21,0,0,0,0,Rainy,Railway Station Stop,29,10,49,9,8,2,9,8,55,100.0,52,94.55,HIGH,HIGH,16.36,6
AP0938,Ongole-Hyderabad,Super Luxury,Vijayawada,2024-09-13,53,44,83.97,164.64,996.3,43837.28,35.32,September,Friday,09:40,9,1,0,0,0,Clear,Central Bus Station,17,20,44,16,8,2,16,8,50,94.34,47,88.68,HIGH,HIGH,30.19,9
AP0939,Kurnool-Hyderabad,Super Luxury,Visakhapatnam,2024-11-26,53,44,84.05,368.01,948.15,41718.63,85.95,November,Tuesday,21:50,21,0,0,0,1,Clear,Railway Station Stop,21,20,44,20,16,7,20,16,53,100.0,51,96.23,HIGH,HIGH,37.74,9
AP0940,Anantapur-Bangalore,Ordinary,Tirupati,2024-09-15,59,29,50.05,285.56,319.37,9261.87,58.97,September,Sunday,09:10,9,1,1,0,0,Clear,Railway Station Stop,5,20,29,18,6,9,18,6,26,44.07,35,59.32,LOW,LOW,30.51,30
AP0941,Vijayawada-Visakhapatnam,Super Luxury,Nellore,2024-03-24,45,17,38.67,242.79,583.67,9922.45,43.81,March,Sunday,12:40,12,0,1,0,0,Clear,Railway Station Stop,13,10,17,11,4,4,11,4,17,37.78,15,33.33,LOW,LOW,24.44,28
AP0942,Kadapa-Hyderabad,Ordinary,Guntur,2024-12-04,59,55,94.2,448.07,309.11,17000.82,89.31,December,Wednesday,20:55,20,0,0,0,0,Clear,Railway Station Stop,20,10,55,3,3,5,3,3,53,89.83,55,93.22,HIGH,HIGH,5.08,4
AP0943,Eluru-Hyderabad,Semi-Sleeper,Tirupati,2024-11-11,55,41,74.78,340.49,221.71,9089.96,80.43,November,Monday,10:45,10,0,0,0,1,Rainy,College Road Stop,21,10,41,33,7,4,33,7,44,80.0,45,81.82,HIGH,HIGH,60.0,14
AP0944,Ongole-Hyderabad,Semi-Sleeper,Vijayawada,2024-01-22,59,43,74.39,228.63,271.14,11659.04,54.16,January,Monday,13:10,13,0,0,0,0,Hot,Central Bus Station,4,5,43,12,12,8,12,12,47,79.66,56,94.92,MODERATE,HIGH,20.34,16
AP0945,Kadapa-Hyderabad,Express,Kurnool,2024-03-26,63,39,61.93,487.84,383.73,14965.46,111.74,March,Tuesday,13:45,13,0,0,0,0,Clear,Main Road Stop,19,20,39,15,7,4,15,7,42,66.67,44,69.84,MODERATE,MODERATE,23.81,24
AP0946,Vijayawada-Visakhapatnam,Super Luxury,Hyderabad,2024-01-24,53,34,64.56,406.75,705.93,24001.78,70.24,January,Wednesday,11:05,11,0,0,0,0,Clear,Main Road Stop,29,15,34,9,5,3,9,5,36,67.92,43,81.13,MODERATE,HIGH,16.98,19
AP0947,Chittoor-Bangalore,Sleeper,Vijayawada,2024-09-05,36,7,20.0,454.1,530.53,3713.74,130.2,September,Thursday,18:35,18,1,0,1,0,Clear,College Road Stop,25,15,7,20,5,7,20,5,5,13.89,7,19.44,LOW,LOW,55.56,29
AP0948,Chittoor-Bangalore,Ordinary,Tirupati,2024-12-10,55,21,39.38,537.88,233.44,4902.27,105.96,December,Tuesday,20:25,20,0,0,0,0,Clear,City Center Stop,8,30,21,23,11,5,23,11,27,49.09,34,61.82,LOW,MODERATE,41.82,34
AP0949,Kadapa-Hyderabad,Express,Kurnool,2024-02-26,55,41,75.54,503.03,370.52,15191.39,129.73,February,Monday,20:30,20,0,0,0,0,Cloudy,City Center Stop,28,5,41,0,0,4,0,0,37,67.27,36,65.45,MODERATE,MODERATE,0.0,14
AP0950,Kurnool-Hyderabad,Ordinary,Vijayawada,2024-01-29,55,29,53.17,216.1,184.71,5356.52,39.41,January,Monday,12:30,12,0,0,0,0,Clear,Railway Station Stop,22,30,29,14,7,6,14,7,30,54.55,31,56.36,LOW,LOW,25.45,26
